field_id,availability,stability,private,value_type,base_type,item_type,instanced,arrayed,sexed,units,main_category,encoding_id,instance_id,instance_min,instance_max,array_min,array_max,debut,version,num_participants,item_count
131185,0,3,0,21,11,0,0,0,0,,2407,2171,0,0,0,0,0,2019-07-16,2020-10-20,4265,4265
131186,0,3,0,51,0,0,0,0,0,,2407,819,0,0,0,0,0,2019-07-16,2020-10-20,17882,17882
131187,0,3,0,21,11,0,0,0,0,,2407,2171,0,0,0,0,0,2019-07-16,2020-10-20,17882,17882
131188,0,3,0,51,0,0,0,0,0,,2407,819,0,0,0,0,0,2019-07-16,2019-08-22,7,7
131189,0,3,0,21,11,0,0,0,0,,2407,2171,0,0,0,0,0,2019-07-16,2019-08-22,7,7
131190,0,3,0,51,0,0,0,0,0,,2407,819,0,0,0,0,0,2019-07-16,2020-10-20,11065,11065
131191,0,3,0,21,11,0,0,0,0,,2407,2171,0,0,0,0,0,2019-07-16,2020-10-20,11065,11065
131192,0,3,0,51,0,0,0,0,0,,2407,819,0,0,0,0,0,2019-07-16,2020-10-20,2081,2081
131193,0,3,0,21,11,0,0,0,0,,2407,2171,0,0,0,0,0,2019-07-16,2020-10-20,2081,2081
131194,0,3,0,51,0,0,0,0,0,,2407,819,0,0,0,0,0,2019-07-16,2020-10-20,22,22
131195,0,3,0,21,11,0,0,0,0,,2407,2171,0,0,0,0,0,2019-07-16,2020-10-20,22,22
131196,0,3,0,51,0,0,0,0,0,,2407,819,0,0,0,0,0,2019-07-16,2020-10-20,523,523
131197,0,3,0,21,11,0,0,0,0,,2407,2171,0,0,0,0,0,2019-07-16,2020-10-20,523,523
131198,0,3,0,51,0,0,0,0,0,,2407,819,0,0,0,0,0,2019-07-16,2020-10-20,1477,1477
131199,0,3,0,21,11,0,0,0,0,,2407,2171,0,0,0,0,0,2019-07-16,2020-10-20,1477,1477
131200,0,3,0,51,0,0,0,0,0,,2407,819,0,0,0,0,0,2019-07-16,2020-10-20,14,14
131201,0,3,0,21,11,0,0,0,0,,2407,2171,0,0,0,0,0,2019-07-16,2020-10-20,14,14
131202,0,3,0,51,0,0,0,0,0,,2407,819,0,0,0,0,0,2019-07-16,2020-10-20,801,801
131203,0,3,0,21,11,0,0,0,0,,2407,2171,0,0,0,0,0,2019-07-16,2020-10-20,801,801
131204,0,3,0,51,0,0,0,0,0,,2407,819,0,0,0,0,0,2019-07-16,2020-10-20,2571,2571
131205,0,3,0,21,11,0,0,0,0,,2407,2171,0,0,0,0,0,2019-07-16,2020-10-20,2571,2571
131206,0,3,0,51,0,0,0,0,0,,2407,819,0,0,0,0,0,2019-07-16,2020-10-20,244,244
131207,0,3,0,21,11,0,0,0,0,,2407,2171,0,0,0,0,0,2019-07-16,2020-10-20,244,244
131208,0,3,0,51,0,0,0,0,0,,2407,819,0,0,0,0,0,2019-07-16,2020-10-20,9151,9151
131209,0,3,0,21,11,0,0,0,0,,2407,2171,0,0,0,0,0,2019-07-16,2020-10-20,9151,9151
131210,0,3,0,51,0,0,0,0,0,,2407,819,0,0,0,0,0,2019-07-16,2020-10-20,12522,12522
131211,0,3,0,21,11,0,0,0,0,,2407,2171,0,0,0,0,0,2019-07-16,2020-10-20,12522,12522
131212,0,3,0,51,0,0,0,0,0,,2407,819,0,0,0,0,0,2019-07-16,2020-10-20,3603,3603
131213,0,3,0,21,11,0,0,0,0,,2407,2171,0,0,0,0,0,2019-07-16,2020-10-20,3603,3603
131214,0,3,0,51,0,0,0,0,0,,2407,819,0,0,0,0,0,2019-07-16,2020-10-20,638,638
131215,0,3,0,21,11,0,0,0,0,,2407,2171,0,0,0,0,0,2019-07-16,2020-10-20,638,638
131216,0,3,0,51,0,0,0,0,0,,2407,819,0,0,0,0,0,2019-07-16,2020-10-20,8092,8092
131217,0,3,0,21,11,0,0,0,0,,2407,2171,0,0,0,0,0,2019-07-16,2020-10-20,8092,8092
131218,0,3,0,51,0,0,0,0,0,,2407,819,0,0,0,0,0,2019-07-16,2020-10-20,200,200
131219,0,3,0,21,11,0,0,0,0,,2407,2171,0,0,0,0,0,2019-07-16,2020-10-20,200,200
131220,0,3,0,51,0,0,0,0,0,,2407,819,0,0,0,0,0,2019-07-16,2020-10-20,491,491
131221,0,3,0,21,11,0,0,0,0,,2407,2171,0,0,0,0,0,2019-07-16,2020-10-20,491,491
131222,0,3,0,51,0,0,0,0,0,,2408,819,0,0,0,0,0,2019-07-16,2020-10-20,22097,22097
131223,0,3,0,21,11,0,0,0,0,,2408,2171,0,0,0,0,0,2019-07-16,2020-10-20,22097,22097
131224,0,3,0,51,0,0,0,0,0,,2408,819,0,0,0,0,0,2019-07-16,2020-10-20,30084,30084
131225,0,3,0,21,11,0,0,0,0,,2408,2171,0,0,0,0,0,2019-07-16,2020-10-20,30084,30084
131226,0,3,0,51,0,0,0,0,0,,2408,819,0,0,0,0,0,2019-07-16,2020-10-20,59,59
131227,0,3,0,21,11,0,0,0,0,,2408,2171,0,0,0,0,0,2019-07-16,2020-10-20,59,59
131228,0,3,0,51,0,0,0,0,0,,2408,819,0,0,0,0,0,2019-07-16,2020-10-20,6038,6038
131229,0,3,0,21,11,0,0,0,0,,2408,2171,0,0,0,0,0,2019-07-16,2020-10-20,6038,6038
131230,0,3,0,51,0,0,0,0,0,,2408,819,0,0,0,0,0,2019-07-16,2020-10-20,10259,10259
131231,0,3,0,21,11,0,0,0,0,,2408,2171,0,0,0,0,0,2019-07-16,2020-10-20,10259,10259
131232,0,3,0,51,0,0,0,0,0,,2408,819,0,0,0,0,0,2019-07-16,2020-10-20,12,12
131233,0,3,0,21,11,0,0,0,0,,2408,2171,0,0,0,0,0,2019-07-16,2020-10-20,12,12
131234,0,3,0,51,0,0,0,0,0,,2408,819,0,0,0,0,0,2019-07-16,2020-10-20,2497,2497
131235,0,3,0,21,11,0,0,0,0,,2408,2171,0,0,0,0,0,2019-07-16,2020-10-20,2497,2497
131236,0,3,0,51,0,0,0,0,0,,2408,819,0,0,0,0,0,2019-07-16,2020-10-20,2705,2705
131237,0,3,0,21,11,0,0,0,0,,2408,2171,0,0,0,0,0,2019-07-16,2020-10-20,2705,2705
131238,0,3,0,51,0,0,0,0,0,,2408,819,0,0,0,0,0,2019-07-16,2020-10-20,285,285
131239,0,3,0,21,11,0,0,0,0,,2408,2171,0,0,0,0,0,2019-07-16,2020-10-20,285,285
131240,0,3,0,51,0,0,0,0,0,,2408,819,0,0,0,0,0,2019-07-16,2020-10-20,721,721
131241,0,3,0,21,11,0,0,0,0,,2408,2171,0,0,0,0,0,2019-07-16,2020-10-20,721,721
131242,0,3,0,51,0,0,0,0,0,,2408,819,0,0,0,0,0,2019-07-16,2020-10-20,2190,2190
131243,0,3,0,21,11,0,0,0,0,,2408,2171,0,0,0,0,0,2019-07-16,2020-10-20,2190,2190
131244,0,3,0,51,0,0,0,0,0,,2408,819,0,0,0,0,0,2019-07-16,2020-10-20,768,768
131245,0,3,0,21,11,0,0,0,0,,2408,2171,0,0,0,0,0,2019-07-16,2020-10-20,768,768
131246,0,3,0,51,0,0,0,0,0,,2408,819,0,0,0,0,0,2019-07-16,2020-10-20,945,945
131247,0,3,0,21,11,0,0,0,0,,2408,2171,0,0,0,0,0,2019-07-16,2020-10-20,945,945
131248,0,3,0,51,0,0,0,0,0,,2408,819,0,0,0,0,0,2019-07-16,2019-08-22,3,3
131249,0,3,0,21,11,0,0,0,0,,2408,2171,0,0,0,0,0,2019-07-16,2019-08-22,3,3
131250,0,3,0,51,0,0,0,0,0,,2408,819,0,0,0,0,0,2019-07-16,2020-10-20,1092,1092
131251,0,3,0,21,11,0,0,0,0,,2408,2171,0,0,0,0,0,2019-07-16,2020-10-20,1092,1092
131252,0,3,0,51,0,0,0,0,0,,2408,819,0,0,0,0,0,2019-07-16,2020-10-20,12600,12600
131253,0,3,0,21,11,0,0,0,0,,2408,2171,0,0,0,0,0,2019-07-16,2020-10-20,12600,12600
131254,0,3,0,51,0,0,0,0,0,,2408,819,0,0,0,0,0,2019-07-16,2020-10-20,2,2
131255,0,3,0,21,11,0,0,0,0,,2408,2171,0,0,0,0,0,2019-07-16,2020-10-20,2,2
131256,0,3,0,51,0,0,0,0,0,,2408,819,0,0,0,0,0,2019-07-16,2020-10-20,12131,12131
131257,0,3,0,21,11,0,0,0,0,,2408,2171,0,0,0,0,0,2019-07-16,2020-10-20,12131,12131
131258,0,3,0,51,0,0,0,0,0,,2408,819,0,0,0,0,0,2019-07-16,2020-10-20,8119,8119
131259,0,3,0,21,11,0,0,0,0,,2408,2171,0,0,0,0,0,2019-07-16,2020-10-20,8119,8119
131260,0,3,0,51,0,0,0,0,0,,2408,819,0,0,0,0,0,2019-07-16,2020-10-20,16958,16958
131261,0,3,0,21,11,0,0,0,0,,2408,2171,0,0,0,0,0,2019-07-16,2020-10-20,16958,16958
131262,0,3,0,51,0,0,0,0,0,,2408,819,0,0,0,0,0,2019-07-16,2020-10-20,16347,16347
131263,0,3,0,21,11,0,0,0,0,,2408,2171,0,0,0,0,0,2019-07-16,2020-10-20,16347,16347
131264,0,3,0,51,0,0,0,0,0,,2408,819,0,0,0,0,0,2019-07-16,2020-10-20,14438,14438
131265,0,3,0,21,11,0,0,0,0,,2408,2171,0,0,0,0,0,2019-07-16,2020-10-20,14438,14438
131266,0,3,0,51,0,0,0,0,0,,2408,819,0,0,0,0,0,2019-07-16,2019-08-22,16,16
131267,0,3,0,21,11,0,0,0,0,,2408,2171,0,0,0,0,0,2019-07-16,2019-08-22,16,16
131268,0,3,0,51,0,0,0,0,0,,2408,819,0,0,0,0,0,2019-07-16,2020-10-20,169,169
131269,0,3,0,21,11,0,0,0,0,,2408,2171,0,0,0,0,0,2019-07-16,2020-10-20,169,169
131270,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,1609,1609
131271,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,1609,1609
131272,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,30,30
131273,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,30,30
131274,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,25,25
131275,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,25,25
131276,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,776,776
131277,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,776,776
131278,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,102,102
131279,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,102,102
131280,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,1441,1441
131281,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,1441,1441
131282,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,6032,6032
131283,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,6032,6032
131284,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,119,119
131285,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,119,119
131286,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,152033,152033
131287,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,152033,152033
131288,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,690,690
131289,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,690,690
131290,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,2185,2185
131291,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,2185,2185
131292,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,113,113
131293,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,113,113
131294,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,271,271
131295,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,271,271
131296,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,35079,35079
131297,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,35079,35079
131298,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,21433,21433
131299,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,21433,21433
131300,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,930,930
131301,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,930,930
131302,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,89,89
131303,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,89,89
131304,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,4331,4331
131305,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,4331,4331
131306,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,46959,46959
131307,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,46959,46959
131308,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,10543,10543
131309,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,10543,10543
131310,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,2440,2440
131311,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,2440,2440
131312,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,121,121
131313,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,121,121
131314,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,662,662
131315,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,662,662
131316,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,2981,2981
131317,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,2981,2981
131318,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,15,15
131319,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,15,15
131320,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,518,518
131321,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,518,518
131322,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,6360,6360
131323,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,6360,6360
131324,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,6957,6957
131325,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,6957,6957
131326,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,442,442
131327,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,442,442
131328,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,564,564
131329,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,564,564
131330,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,945,945
131331,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,945,945
131332,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,11,11
131333,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,11,11
131334,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,90,90
131335,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,90,90
131336,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,10,10
131337,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,10,10
131338,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,3164,3164
131339,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,3164,3164
131340,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,105,105
131341,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,105,105
131342,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,10349,10349
131343,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,10349,10349
131344,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,6486,6486
131345,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,6486,6486
131346,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,2602,2602
131347,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,2602,2602
131348,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,7475,7475
131349,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,7475,7475
131350,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,33492,33492
131351,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,33492,33492
131352,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,11381,11381
131353,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,11381,11381
131354,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,15291,15291
131355,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,15291,15291
131356,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,14652,14652
131357,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,14652,14652
131358,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2019-08-22,4,4
131359,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2019-08-22,4,4
131360,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,1793,1793
131361,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,1793,1793
131362,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,1883,1883
131363,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,1883,1883
131364,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,991,991
131365,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,991,991
131366,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,8224,8224
131367,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,8224,8224
131368,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,9003,9003
131369,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,9003,9003
131370,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,2382,2382
131371,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,2382,2382
131372,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,185,185
131373,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,185,185
131374,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,8308,8308
131375,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,8308,8308
131376,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,119,119
131377,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,119,119
131378,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,2989,2989
131379,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,2989,2989
131380,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,3207,3207
131381,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,3207,3207
131382,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,3987,3987
131383,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,3987,3987
131384,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,1384,1384
131385,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,1384,1384
131386,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,12704,12704
131387,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,12704,12704
131388,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,1922,1922
131389,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,1922,1922
131390,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,3130,3130
131391,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,3130,3130
131392,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,2908,2908
131393,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,2908,2908
131394,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,162,162
131395,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,162,162
131396,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,18300,18300
131397,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,18300,18300
131398,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,393,393
131399,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,393,393
131400,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,1229,1229
131401,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,1229,1229
131402,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,23933,23933
131403,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,23933,23933
131404,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2019-08-22,31891,31891
131405,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2019-08-22,31891,31891
131406,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,1103,1103
131407,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,1103,1103
131408,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,2151,2151
131409,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,2151,2151
131410,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,1874,1874
131411,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,1874,1874
131412,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,463,463
131413,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,463,463
131414,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,2621,2621
131415,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,2621,2621
131416,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,16567,16567
131417,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,16567,16567
131418,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,384,384
131419,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,384,384
131420,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,562,562
131421,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,562,562
131422,0,3,0,51,0,0,0,0,0,,2409,819,0,0,0,0,0,2019-07-16,2020-10-20,587,587
131423,0,3,0,21,11,0,0,0,0,,2409,2171,0,0,0,0,0,2019-07-16,2020-10-20,587,587
131424,0,3,0,51,0,0,0,0,0,,2410,819,0,0,0,0,0,2019-07-16,2020-10-20,5544,5544
131425,0,3,0,21,11,0,0,0,0,,2410,2171,0,0,0,0,0,2019-07-16,2020-10-20,5544,5544
131426,0,3,0,51,0,0,0,0,0,,2410,819,0,0,0,0,0,2019-07-16,2020-10-20,24608,24608
131427,0,3,0,21,11,0,0,0,0,,2410,2171,0,0,0,0,0,2019-07-16,2020-10-20,24608,24608
131428,0,3,0,51,0,0,0,0,0,,2410,819,0,0,0,0,0,2019-07-16,2020-10-20,24120,24120
131429,0,3,0,21,11,0,0,0,0,,2410,2171,0,0,0,0,0,2019-07-16,2020-10-20,24120,24120
